timestamp,active_power_kw,poa_w_m2,ghi_w_m2,wind_speed_m_s,wind_direction_deg.,amb_temp,mod_temp,humidity,is_real_measurement,hour,minute,day,month,weekday,power_lag_1,power_lag_2,rolling_mean_3,rolling_std_3,is_daylight,is_morning,is_afternoon
2026-07-21 09:15:00,479.62799999999993,108.41231333333332,117.06544666666667,1.45874,251.94241333333332,26.19333333333333,28.36,86.84666666666666,True,9,15,21,7,1,353.1793333333333,282.4506666666667,371.7526666666667,99.89220053860286,1,1,0
2026-07-21 09:30:00,521.0246666666667,118.99287333333334,124.86640666666666,0.9972133333333334,236.0621,26.320000000000004,29.12,86.89333333333333,True,9,30,21,7,1,479.62799999999993,353.1793333333333,451.2773333333334,87.44046091928956,1,1,0
2026-07-21 09:45:00,610.0833333333334,137.27050666666668,142.50862000000004,1.3738733333333335,245.41771333333327,26.433333333333337,29.386666666666667,86.60666666666664,True,9,45,21,7,1,521.0246666666667,479.62799999999993,536.912,66.6629883751933,1,1,0
2026-07-21 10:00:00,829.2626666666666,183.40923333333333,193.67774666666665,1.3396733333333333,250.20198,26.75333333333333,31.006666666666668,84.98000000000002,True,10,0,21,7,1,610.0833333333334,521.0246666666667,653.4568888888889,158.6304357686387,1,1,0
2026-07-21 10:15:00,951.7966666666669,207.89794,219.0075866666667,1.3716000000000002,249.28727333333336,26.813333333333333,30.813333333333336,85.20000000000002,True,10,15,21,7,1,829.2626666666666,610.0833333333334,797.0475555555557,173.11949798439954,1,1,0
2026-07-21 10:30:00,851.5526666666668,191.61616,199.18936,1.30482,249.2628,26.88666666666666,30.9,85.14,True,10,30,21,7,1,951.7966666666669,829.2626666666666,877.5373333333333,65.26903910226889,1,1,0
2026-07-21 10:45:00,844.0426666666665,186.0250333333333,192.18102666666667,1.0929466666666667,246.40144666666663,26.52,28.566666666666663,87.67333333333335,True,10,45,21,7,1,851.5526666666668,951.7966666666669,882.464,60.161150465508136,1,1,0
2026-07-21 11:00:00,914.078,199.8288066666667,205.79325333333333,1.0759,234.40329333333327,26.586666666666662,29.066666666666663,88.00666666666666,True,11,0,21,7,1,844.0426666666665,851.5526666666668,869.8911111111111,38.45075925465476,1,1,0
2026-07-21 11:15:00,923.1606666666664,202.69194,210.91390666666663,1.3164066666666667,240.38494,26.826666666666664,29.6,86.56666666666668,True,11,15,21,7,1,914.078,844.0426666666665,893.7604444444443,43.29569007204974,1,1,0
2026-07-21 11:30:00,850.2526666666666,188.5327133333333,196.27658666666667,1.4381666666666666,246.8027733333333,27.17333333333333,31.98,85.08666666666664,True,11,30,21,7,1,923.1606666666664,914.078,895.8304444444444,39.73190253203312,1,1,0
2026-07-21 11:45:00,946.8966666666666,207.23568666666665,217.71062,1.5783933333333335,250.2917733333333,27.38,32.66,83.9,True,11,45,21,7,1,850.2526666666666,923.1606666666664,906.77,50.363738436830786,1,1,0
2026-07-21 12:00:00,781.1653333333333,175.3996,182.0709733333333,1.1748466666666666,239.87972666666667,27.526666666666674,33.18,83.43333333333335,True,12,0,21,7,1,946.8966666666666,850.2526666666666,859.4382222222222,83.24661876172162,1,0,1
2026-07-21 12:15:00,868.6453333333334,190.03042,201.1762133333333,1.4202599999999996,257.5724,27.706666666666663,33.040000000000006,82.10666666666667,True,12,15,21,7,1,781.1653333333333,946.8966666666666,865.569111111111,82.90848008184474,1,0,1
2026-07-21 12:30:00,762.8420000000001,168.2950066666667,175.78015333333332,1.4572466666666668,248.36439333333337,27.686666666666664,32.44666666666667,82.33333333333333,True,12,30,21,7,1,868.6453333333334,781.1653333333333,804.2175555555556,56.543258202444314,1,0,1
2026-07-21 12:45:00,552.9713333333333,119.98559333333336,128.07302666666666,1.253953333333333,245.79088,27.56666666666667,31.346666666666668,82.85999999999999,True,12,45,21,7,1,762.8420000000001,868.6453333333334,728.1528888888889,160.6705305625751,1,0,1
2026-07-21 13:00:00,721.5319999999999,151.67091333333337,164.30893999999998,1.2213466666666668,245.5156533333333,27.473333333333333,29.973333333333336,84.03999999999999,True,13,0,21,7,1,552.9713333333333,762.8420000000001,679.1151111111111,111.1792180627168,1,0,1
