Block,Time,Scheduled MW,Source Revision,Source File,Arrival Time IST,Effective Time IST,Effective Block
65,16:00,1.61,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-15-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-15-05+0530.csv,2026-07-29T15:01:21+05:30,2026-07-29T15:46:21+05:30,64
66,16:15,1.5,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-15-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-15-35+0530.csv,2026-07-29T15:31:28+05:30,2026-07-29T16:16:28+05:30,66
67,16:30,1.3,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-15-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-15-35+0530.csv,2026-07-29T15:31:28+05:30,2026-07-29T16:16:28+05:30,66
68,16:45,1.05,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-16-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-16-05+0530.csv,2026-07-29T16:01:22+05:30,2026-07-29T16:46:22+05:30,68
69,17:00,0.87,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-16-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-16-05+0530.csv,2026-07-29T16:01:22+05:30,2026-07-29T16:46:22+05:30,68
70,17:15,0.7,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-16-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-16-35+0530.csv,2026-07-29T16:31:30+05:30,2026-07-29T17:16:30+05:30,70
71,17:30,0.55,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-16-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-16-35+0530.csv,2026-07-29T16:31:30+05:30,2026-07-29T17:16:30+05:30,70
72,17:45,0.38,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-17-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-17-05+0530.csv,2026-07-29T17:01:22+05:30,2026-07-29T17:46:22+05:30,72
73,18:00,0.26,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-17-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-17-05+0530.csv,2026-07-29T17:01:22+05:30,2026-07-29T17:46:22+05:30,72
74,18:15,0.16,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-17-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-17-35+0530.csv,2026-07-29T17:31:28+05:30,2026-07-29T18:16:28+05:30,74
75,18:30,0.07,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-17-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-17-35+0530.csv,2026-07-29T17:31:28+05:30,2026-07-29T18:16:28+05:30,74
76,18:45,0.02,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-18-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-18-05+0530.csv,2026-07-29T18:01:23+05:30,2026-07-29T18:46:23+05:30,76
77,19:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-18-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-18-05+0530.csv,2026-07-29T18:01:23+05:30,2026-07-29T18:46:23+05:30,76
78,19:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-18-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-18-35+0530.csv,2026-07-29T18:31:29+05:30,2026-07-29T19:16:29+05:30,78
79,19:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-18-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-18-35+0530.csv,2026-07-29T18:31:29+05:30,2026-07-29T19:16:29+05:30,78
80,19:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-19-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-19-05+0530.csv,2026-07-29T19:01:20+05:30,2026-07-29T19:46:20+05:30,80
81,20:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-19-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-19-05+0530.csv,2026-07-29T19:01:20+05:30,2026-07-29T19:46:20+05:30,80
82,20:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-19-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-19-35+0530.csv,2026-07-29T19:31:30+05:30,2026-07-29T20:16:30+05:30,82
83,20:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-19-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-19-35+0530.csv,2026-07-29T19:31:30+05:30,2026-07-29T20:16:30+05:30,82
84,20:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-20-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-20-05+0530.csv,2026-07-29T20:01:22+05:30,2026-07-29T20:46:22+05:30,84
85,21:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-20-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-20-05+0530.csv,2026-07-29T20:01:22+05:30,2026-07-29T20:46:22+05:30,84
86,21:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-20-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-20-35+0530.csv,2026-07-29T20:31:29+05:30,2026-07-29T21:16:29+05:30,86
87,21:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-20-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-20-35+0530.csv,2026-07-29T20:31:29+05:30,2026-07-29T21:16:29+05:30,86
88,21:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-21-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-21-05+0530.csv,2026-07-29T21:01:22+05:30,2026-07-29T21:46:22+05:30,88
89,22:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-21-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-21-05+0530.csv,2026-07-29T21:01:22+05:30,2026-07-29T21:46:22+05:30,88
90,22:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-21-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-21-35+0530.csv,2026-07-29T21:31:29+05:30,2026-07-29T22:16:29+05:30,90
91,22:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-21-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-21-35+0530.csv,2026-07-29T21:31:29+05:30,2026-07-29T22:16:29+05:30,90
92,22:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-22-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-22-05+0530.csv,2026-07-29T22:01:24+05:30,2026-07-29T22:46:24+05:30,92
93,23:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-22-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-22-05+0530.csv,2026-07-29T22:01:24+05:30,2026-07-29T22:46:24+05:30,92
94,23:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-22-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-22-05+0530.csv,2026-07-29T22:01:24+05:30,2026-07-29T22:46:24+05:30,92
95,23:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-22-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-22-05+0530.csv,2026-07-29T22:01:24+05:30,2026-07-29T22:46:24+05:30,92
96,23:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-22-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-07-29-22-05+0530.csv,2026-07-29T22:01:24+05:30,2026-07-29T22:46:24+05:30,92
