Block,Time,Scheduled MW,Source Revision,Source File,Arrival Time IST,Effective Time IST,Effective Block
46,11:15,2.22,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-10-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-10-35+0530.csv,2026-08-01T10:31:32+05:30,2026-08-01T11:16:32+05:30,46
47,11:30,2.14,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-10-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-10-35+0530.csv,2026-08-01T10:31:32+05:30,2026-08-01T11:16:32+05:30,46
48,11:45,1.93,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-11-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-11-05+0530.csv,2026-08-01T11:01:25+05:30,2026-08-01T11:46:25+05:30,48
49,12:00,1.82,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-11-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-11-05+0530.csv,2026-08-01T11:01:25+05:30,2026-08-01T11:46:25+05:30,48
50,12:15,1.96,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-11-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-11-35+0530.csv,2026-08-01T11:31:33+05:30,2026-08-01T12:16:33+05:30,50
51,12:30,2.15,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-11-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-11-35+0530.csv,2026-08-01T11:31:33+05:30,2026-08-01T12:16:33+05:30,50
52,12:45,2.65,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-12-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-12-05+0530.csv,2026-08-01T12:01:25+05:30,2026-08-01T12:46:25+05:30,52
53,13:00,2.41,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-12-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-12-05+0530.csv,2026-08-01T12:01:25+05:30,2026-08-01T12:46:25+05:30,52
54,13:15,1.86,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-12-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-12-35+0530.csv,2026-08-01T12:31:32+05:30,2026-08-01T13:16:32+05:30,54
55,13:30,1.97,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-12-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-12-35+0530.csv,2026-08-01T12:31:32+05:30,2026-08-01T13:16:32+05:30,54
56,13:45,2.09,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-13-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-13-05+0530.csv,2026-08-01T13:01:25+05:30,2026-08-01T13:46:25+05:30,56
57,14:00,2.16,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-13-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-13-05+0530.csv,2026-08-01T13:01:25+05:30,2026-08-01T13:46:25+05:30,56
58,14:15,2.03,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-13-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-13-35+0530.csv,2026-08-01T13:31:31+05:30,2026-08-01T14:16:31+05:30,58
59,14:30,1.77,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-13-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-13-35+0530.csv,2026-08-01T13:31:31+05:30,2026-08-01T14:16:31+05:30,58
60,14:45,2.1,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-14-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-14-05+0530.csv,2026-08-01T14:01:25+05:30,2026-08-01T14:46:25+05:30,60
61,15:00,1.73,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-14-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-14-05+0530.csv,2026-08-01T14:01:25+05:30,2026-08-01T14:46:25+05:30,60
62,15:15,1.23,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-14-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-14-35+0530.csv,2026-08-01T14:31:28+05:30,2026-08-01T15:16:28+05:30,62
63,15:30,1.08,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-14-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-14-35+0530.csv,2026-08-01T14:31:28+05:30,2026-08-01T15:16:28+05:30,62
64,15:45,0.73,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-15-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-15-05+0530.csv,2026-08-01T15:01:23+05:30,2026-08-01T15:46:23+05:30,64
65,16:00,0.65,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-15-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-15-05+0530.csv,2026-08-01T15:01:23+05:30,2026-08-01T15:46:23+05:30,64
66,16:15,0.67,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-15-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-15-35+0530.csv,2026-08-01T15:31:29+05:30,2026-08-01T16:16:29+05:30,66
67,16:30,0.62,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-15-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-15-35+0530.csv,2026-08-01T15:31:29+05:30,2026-08-01T16:16:29+05:30,66
68,16:45,0.67,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-16-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-16-05+0530.csv,2026-08-01T16:01:21+05:30,2026-08-01T16:46:21+05:30,68
69,17:00,0.6,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-16-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-16-05+0530.csv,2026-08-01T16:01:21+05:30,2026-08-01T16:46:21+05:30,68
70,17:15,0.43,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-16-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-16-35+0530.csv,2026-08-01T16:31:30+05:30,2026-08-01T17:16:30+05:30,70
71,17:30,0.36,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-16-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-16-35+0530.csv,2026-08-01T16:31:30+05:30,2026-08-01T17:16:30+05:30,70
72,17:45,0.31,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-17-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-17-05+0530.csv,2026-08-01T17:01:25+05:30,2026-08-01T17:46:25+05:30,72
73,18:00,0.23,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-17-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-17-05+0530.csv,2026-08-01T17:01:25+05:30,2026-08-01T17:46:25+05:30,72
74,18:15,0.18,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-17-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-17-35+0530.csv,2026-08-01T17:31:28+05:30,2026-08-01T18:16:28+05:30,74
75,18:30,0.09,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-17-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-17-35+0530.csv,2026-08-01T17:31:28+05:30,2026-08-01T18:16:28+05:30,74
76,18:45,0.02,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-05+0530.csv,2026-08-01T18:01:23+05:30,2026-08-01T18:46:23+05:30,76
77,19:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-05+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-05+0530.csv,2026-08-01T18:01:23+05:30,2026-08-01T18:46:23+05:30,76
78,19:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,2026-08-01T18:31:28+05:30,2026-08-01T19:16:28+05:30,78
79,19:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,2026-08-01T18:31:28+05:30,2026-08-01T19:16:28+05:30,78
80,19:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,2026-08-01T18:31:28+05:30,2026-08-01T19:16:28+05:30,78
81,20:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,2026-08-01T18:31:28+05:30,2026-08-01T19:16:28+05:30,78
82,20:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,2026-08-01T18:31:28+05:30,2026-08-01T19:16:28+05:30,78
83,20:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,2026-08-01T18:31:28+05:30,2026-08-01T19:16:28+05:30,78
84,20:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,2026-08-01T18:31:28+05:30,2026-08-01T19:16:28+05:30,78
85,21:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,2026-08-01T18:31:28+05:30,2026-08-01T19:16:28+05:30,78
86,21:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,2026-08-01T18:31:28+05:30,2026-08-01T19:16:28+05:30,78
87,21:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,2026-08-01T18:31:28+05:30,2026-08-01T19:16:28+05:30,78
88,21:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,2026-08-01T18:31:28+05:30,2026-08-01T19:16:28+05:30,78
89,22:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,2026-08-01T18:31:28+05:30,2026-08-01T19:16:28+05:30,78
90,22:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,2026-08-01T18:31:28+05:30,2026-08-01T19:16:28+05:30,78
91,22:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,2026-08-01T18:31:28+05:30,2026-08-01T19:16:28+05:30,78
92,22:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,2026-08-01T18:31:28+05:30,2026-08-01T19:16:28+05:30,78
93,23:00,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,2026-08-01T18:31:28+05:30,2026-08-01T19:16:28+05:30,78
94,23:15,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,2026-08-01T18:31:28+05:30,2026-08-01T19:16:28+05:30,78
95,23:30,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,2026-08-01T18:31:28+05:30,2026-08-01T19:16:28+05:30,78
96,23:45,0.0,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,vedanjay_SIRMOUR_IntradayCERC_2026-08-01-18-35+0530.csv,2026-08-01T18:31:28+05:30,2026-08-01T19:16:28+05:30,78
