TimeStamp,Active Power (kW),POA (W/m2),GHI (W/m2),Wind Speed (m/s),Wind Direction (DEG.),AMB TEMP,MOD TEMP,Humidity,Timestamp,block_no,source_file
2026-08-14 15:00:00,711.8333333333334,147.51850000000002,145.04138666666668,0.2541333333333333,238.81737333333336,28.939999999999998,35.12666666666667,82.49333333333333,,,
2026-08-14 15:15:00,367.018,112.87946666666666,105.5626933333333,1.1415600000000004,260.45305333333334,28.82666666666666,33.32666666666667,83.91999999999999,,,
2026-08-14 15:30:00,0.0,70.18776,72.47154,1.4172,291.56452666666667,26.906666666666663,29.086666666666662,90.05333333333334,,,
2026-08-14 15:45:00,0.0,156.32156666666666,164.15919333333335,1.3127333333333335,297.45122,26.379999999999995,28.28666666666667,92.43333333333334,,,
2026-08-14 16:00:00,552.6293333333332,219.2785133333333,237.04689333333334,1.0709266666666666,287.2877066666667,26.546666666666667,30.58666666666667,91.24666666666667,,,
2026-08-14 16:15:00,1040.2580000000003,227.43406000000002,255.12085333333337,0.8671466666666665,284.77426,27.086666666666666,33.04,89.03999999999999,,,
2026-08-14 16:30:00,1223.992,254.15294666666668,278.52676,0.9035733333333333,286.3818866666667,27.89333333333333,34.78666666666666,86.47333333333331,,,
2026-08-14 16:45:00,752.366,166.62033333333335,179.16056666666665,1.0063933333333333,276.69538666666665,28.253333333333334,33.51333333333333,84.91333333333334,,,
2026-08-14 17:00:00,730.964,161.2724133333333,172.40757333333332,1.0712866666666667,276.5225266666667,27.98666666666666,31.753333333333327,86.54000000000002,,,
2026-08-14 17:15:00,715.154,149.6826066666667,165.66842666666665,0.9614666666666666,271.5550333333333,28.29333333333334,32.81333333333333,86.39999999999999,,,
2026-08-14 17:30:00,369.1066666666667,83.67767333333333,91.82743333333335,0.7159800000000001,272.0669066666666,28.12,31.12666666666667,87.24666666666667,,,
2026-08-14 17:45:00,291.43733333333336,68.653,73.14820000000002,0.35052666666666676,250.42305333333334,27.979999999999997,30.213333333333342,88.61999999999999,,,
2026-08-14 18:00:00,206.00399999999996,50.37486666666667,52.273393333333324,0.6181266666666667,252.43798000000004,27.660000000000004,29.5,89.34666666666668,,,
2026-08-14 18:15:00,117.046,29.440999999999995,32.31142666666666,0.43250000000000005,244.5341666666666,27.280000000000005,27.546666666666667,91.19333333333333,,,
2026-08-14 18:30:00,83.7525,20.8777875,21.972025,0.0,242.05485,26.887500000000003,26.937500000000004,93.0125,,,
,#NA,,,,,,,,2026-08-14 19:45:00,79,
