timestamp,active_power_kw,ac_active_output_power_kw_lcr1:inv1,dc_power_kw_lcr1:inv1,ac_active_output_power_kw_lcr1:inv2,dc_power_kw_lcr1:inv2,ac_active_output_power_kw_mcr:inv5,dc_power_kw_mcr:inv5,ac_active_output_power_kw_lcr2:inv3,dc_power_kw_lcr2:inv3,ac_active_output_power_kw_lcr2:inv4,dc_power_kw_lcr2:inv4,mod_temp,amb_temp,poa_w_m2,ghi_w_m2,plant_cuf,temp_co_pr,is_real_measurement,hour,minute,day,month,weekday,power_lag_1,power_lag_2,rolling_mean_3,rolling_std_3,is_daylight,is_morning,is_afternoon
2026-07-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.95,27.49,0.15,0.1,0.0,0.0,True,1,0,5,7,6,0.0,0.0,0.0,0.0,0,1,0
2026-07-05 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.52,27.44,0.14,0.09,0.0,0.0,True,1,15,5,7,6,0.0,0.0,0.0,0.0,0,1,0
2026-07-05 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.71,27.33,0.14,0.09,0.0,0.0,True,1,30,5,7,6,0.0,0.0,0.0,0.0,0,1,0
2026-07-05 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.66,27.33,0.18,0.09,0.0,0.0,True,1,45,5,7,6,0.0,0.0,0.0,0.0,0,1,0
2026-07-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.47,27.28,0.13,0.09,0.0,0.0,True,2,0,5,7,6,0.0,0.0,0.0,0.0,0,1,0
2026-07-05 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.82,27.27,0.16,0.1,0.0,0.0,True,2,15,5,7,6,0.0,0.0,0.0,0.0,0,1,0
2026-07-05 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.84,27.25,0.15,0.1,0.0,0.0,True,2,30,5,7,6,0.0,0.0,0.0,0.0,0,1,0
2026-07-05 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.29,27.35,0.24,0.09,0.0,0.0,True,2,45,5,7,6,0.0,0.0,0.0,0.0,0,1,0
2026-07-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.51,27.25,0.09,0.06,0.0,0.0,True,3,0,5,7,6,0.0,0.0,0.0,0.0,0,1,0
2026-07-05 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.04,27.23,0.1,0.07,0.0,0.0,True,3,15,5,7,6,0.0,0.0,0.0,0.0,0,1,0
2026-07-05 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.53,27.23,0.2,0.1,0.0,0.0,True,3,30,5,7,6,0.0,0.0,0.0,0.0,0,1,0
2026-07-05 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.49,27.15,0.13,0.08,0.0,0.0,True,3,45,5,7,6,0.0,0.0,0.0,0.0,0,1,0
2026-07-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.39,26.96,0.12,0.09,0.0,0.0,True,4,0,5,7,6,0.0,0.0,0.0,0.0,0,1,0
2026-07-05 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.68,27.1,0.29,0.09,0.0,0.0,True,4,15,5,7,6,0.0,0.0,0.0,0.0,0,1,0
2026-07-05 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.69,26.96,0.13,0.1,0.0,0.0,True,4,30,5,7,6,0.0,0.0,0.0,0.0,0,1,0
2026-07-05 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.48,26.78,0.14,0.1,0.0,0.0,True,4,45,5,7,6,0.0,0.0,0.0,0.0,0,1,0
2026-07-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.15,26.89,0.15,0.09,0.0,0.0,True,5,0,5,7,6,0.0,0.0,0.0,0.0,0,1,0
2026-07-05 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.34,26.93,0.16,0.1,0.0,0.0,True,5,15,5,7,6,0.0,0.0,0.0,0.0,0,1,0
2026-07-05 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.26,26.97,0.34,0.1,0.0,0.0,True,5,30,5,7,6,0.0,0.0,0.0,0.0,0,1,0
2026-07-05 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.52,26.98,0.68,0.1,0.0,0.0,True,5,45,5,7,6,0.0,0.0,0.0,0.0,0,1,0
2026-07-05 06:00:00,0.0,0.0,0.0,0.0,0.0,1.47,1.53,1.16,1.21,1.37,1.43,26.0,27.01,2.08,1.01,0.0,0.0,True,6,0,5,7,6,0.0,0.0,0.0,0.0,0,1,0
2026-07-05 06:15:00,27.69,0.0,0.0,0.0,0.0,15.92,16.44,14.78,15.35,15.13,15.71,25.78,26.92,7.39,6.19,0.0,22.72,True,6,15,5,7,6,0.0,0.0,9.23,15.986828953860739,0,1,0
2026-07-05 06:30:00,119.4,0.0,0.0,0.0,0.0,32.45,33.47,31.17,32.38,31.71,32.93,26.33,26.86,13.0,11.83,0.0,55.8,True,6,30,5,7,6,27.69,0.0,49.03,62.4950934074028,0,1,0
2026-07-05 06:45:00,304.2,0.0,0.0,0.0,0.0,66.53,68.44,65.76,67.3,66.95,68.52,26.38,26.9,24.1,23.03,0.0,76.69,True,6,45,5,7,6,119.4,27.69,150.42999999999998,140.8424321715583,1,1,0
2026-07-05 07:00:00,607.2,136.69,138.67,138.51,140.52,125.22,127.75,126.13,128.03,127.96,129.86,26.86,26.93,43.81,42.52,0.0,84.38,True,7,0,5,7,6,304.2,119.4,343.59999999999997,246.2752119073294,1,1,0
2026-07-05 07:15:00,762.0,161.07,163.41,162.66,165.02,145.32,148.09,159.62,161.93,156.36,158.63,27.3,26.99,51.09,48.96,0.0,90.95,True,7,15,5,7,6,607.2,304.2,557.8000000000001,232.86365109222174,1,1,0
2026-07-05 07:30:00,850.8,182.07,184.72,182.24,184.88,155.34,158.26,178.49,181.08,173.21,175.72,27.64,27.13,55.29,53.31,0.0,93.96,True,7,30,5,7,6,762.0,607.2,740.0,123.28114211021865,1,1,0
2026-07-05 07:45:00,772.2,170.26,172.73,169.07,171.52,135.4,138.03,163.55,165.92,155.64,157.9,27.63,27.15,49.1,47.37,0.0,96.03,True,7,45,5,7,6,850.8,762.0,795.0,48.59259202800278,1,1,0
2026-07-05 08:00:00,732.0,156.53,158.8,157.87,160.16,136.86,139.5,152.35,154.56,149.65,151.82,27.4,27.16,50.04,48.39,0.25,89.24,True,8,0,5,7,6,772.2,850.8,785.0,60.4254913095452,1,1,0
2026-07-05 08:15:00,610.2,130.97,132.87,131.33,133.23,115.42,117.87,128.1,129.96,127.18,129.03,27.51,27.14,41.93,40.73,0.25,88.82,True,8,15,5,7,6,732.0,772.2,704.8000000000001,84.35567556483643,1,1,0
2026-07-05 08:30:00,1096.2,216.93,219.85,219.81,222.77,224.28,228.84,222.61,225.6,233.55,236.65,27.87,27.11,76.57,76.28,0.25,87.5,True,8,30,5,7,6,610.2,732.0,812.7999999999998,252.87443524405532,1,1,0
2026-07-05 08:45:00,1546.8,300.1,304.13,305.26,309.36,327.46,333.52,308.9,313.08,325.17,329.68,28.14,27.18,109.93,109.74,0.5,86.09,True,8,45,5,7,6,1096.2,610.2,1084.3999999999999,468.411485768656,1,1,0
2026-07-05 09:00:00,1537.2,309.39,313.88,313.22,317.77,306.75,312.53,306.06,310.5,311.74,316.26,29.34,27.29,107.2,105.95,0.5,88.17,True,9,0,5,7,6,1546.8,1096.2,1393.3999999999999,257.42750435802276,1,1,0
2026-07-05 09:15:00,1313.4,266.39,270.39,269.08,273.13,258.19,263.39,263.2,267.19,268.1,272.1,28.96,27.29,91.84,91.52,0.5,87.8,True,9,15,5,7,6,1537.2,1546.8,1465.8,132.06952714384875,1,1,0
2026-07-05 09:30:00,953.36,187.53,191.24,187.86,191.57,198.92,203.71,192.36,196.13,204.28,207.98,28.52,27.27,70.24,71.69,0.75,83.18,True,9,30,5,7,6,1313.4,1537.2,1267.9866666666665,294.55740447887763,1,1,0
2026-07-05 09:45:00,1118.4,229.17,232.97,228.3,232.09,219.48,224.34,228.22,231.9,230.06,233.75,28.26,27.18,76.58,76.9,0.75,89.4,True,9,45,5,7,6,953.36,1313.4,1128.3866666666665,180.22763532081623,1,1,0
2026-07-05 10:00:00,1506.21,321.53,326.19,320.6,325.25,274.34,279.62,310.24,314.74,299.97,304.32,28.4,27.26,95.58,93.53,0.75,96.53,True,10,0,5,7,6,1118.4,953.36,1192.6566666666665,283.8068357762602,1,1,0
2026-07-05 10:15:00,1360.2,283.81,287.93,286.21,290.36,260.76,265.86,277.27,281.3,275.54,279.53,28.62,27.32,91.25,89.4,1.0,91.39,True,10,15,5,7,6,1506.21,1118.4,1328.2699999999998,195.8667728329636,1,1,0
2026-07-05 10:30:00,1152.0,236.52,239.95,238.39,241.85,227.83,232.74,233.21,236.6,235.99,239.41,28.43,27.34,79.8,78.54,1.0,88.43,True,10,30,5,7,6,1360.2,1506.21,1339.47,178.01258579100465,1,1,0
2026-07-05 10:45:00,1404.0,296.78,301.09,298.32,302.64,264.05,269.24,288.91,293.1,281.65,285.73,28.58,27.28,90.7,87.88,1.0,94.88,True,10,45,5,7,6,1152.0,1360.2,1305.3999999999999,134.6413012414831,1,1,0
2026-07-05 11:00:00,1664.4,344.33,349.32,343.49,348.47,319.27,325.22,338.91,343.83,343.13,348.11,29.04,27.38,108.19,106.61,1.25,94.48,True,11,0,5,7,6,1404.0,1152.0,1406.8,256.2114751528507,1,1,0
2026-07-05 11:15:00,2199.0,440.8,446.83,442.23,448.27,443.38,450.98,443.74,449.76,459.66,465.74,29.88,27.62,148.3,148.59,1.5,91.37,True,11,15,5,7,6,1664.4,1404.0,1755.8,405.30447813958324,1,1,0
2026-07-05 11:30:00,2294.36,440.91,446.79,447.1,453.02,477.44,485.49,447.62,453.56,475.23,481.33,30.66,27.88,164.92,166.37,1.5,86.0,True,11,30,5,7,6,2199.0,1664.4,2052.5866666666666,339.54388307453485,1,1,0
2026-07-05 11:45:00,2278.8,453.79,459.77,460.9,466.92,461.03,468.85,455.39,461.4,466.31,472.34,30.39,27.92,154.88,154.1,1.75,90.86,True,11,45,5,7,6,2294.36,2199.0,2257.3866666666668,51.1593640825752,1,1,0
2026-07-05 12:00:00,2890.93,587.46,594.36,595.24,602.23,561.74,571.01,580.36,587.17,581.71,588.54,31.44,28.09,190.1,187.53,2.0,94.31,True,12,0,5,7,6,2278.8,2294.36,2488.0299999999997,349.00836078810516,1,0,1
2026-07-05 12:15:00,3258.6,661.69,669.5,672.04,679.98,644.12,654.64,655.16,662.9,659.66,667.45,32.18,28.33,217.22,215.22,2.25,93.32,True,12,15,5,7,6,2890.93,2278.8,2809.443333333333,494.9566320732895,1,0,1
2026-07-05 12:30:00,3475.2,706.8,715.16,721.47,730.01,689.85,701.01,698.22,706.48,700.95,709.24,33.14,28.55,234.68,232.26,2.25,92.48,True,12,30,5,7,6,3258.6,2890.93,3208.2433333333324,295.3721443083862,1,0,1
2026-07-05 12:45:00,3745.2,757.51,766.47,768.68,777.78,736.67,748.5,749.85,758.73,754.98,763.92,33.33,28.73,251.26,248.59,2.75,93.16,True,12,45,5,7,6,3475.2,3258.6,3492.9999999999995,243.7878585984154,1,0,1
2026-07-05 13:00:00,2914.8,597.67,604.88,606.92,614.25,568.81,578.2,581.58,588.65,582.52,589.59,33.65,28.9,199.1,195.71,2.75,91.63,True,13,0,5,7,6,3745.2,3475.2,3378.3999999999996,423.57846970779894,1,0,1
2026-07-05 13:15:00,2325.21,471.18,477.37,477.47,483.75,443.45,451.05,459.62,465.7,457.81,463.87,32.69,28.86,152.37,150.0,3.0,95.12,True,13,15,5,7,6,2914.8,3745.2,2995.0699999999997,713.3900438750181,1,0,1
2026-07-05 13:30:00,1758.6,367.89,373.23,374.32,379.75,341.85,348.13,356.72,361.89,350.06,355.14,31.52,28.78,115.96,114.79,3.0,94.08,True,13,30,5,7,6,2325.21,2914.8,2332.8699999999994,578.1380602416693,1,0,1
2026-07-05 13:45:00,2194.8,456.98,463.07,461.97,468.05,415.76,423.03,444.81,450.74,433.87,439.67,31.39,28.92,140.29,138.49,3.25,97.0,True,13,45,5,7,6,1758.6,2325.21,2092.8699999999994,296.73897064591955,1,0,1
2026-07-05 14:00:00,2454.0,505.12,511.43,506.78,513.11,473.51,481.48,498.29,504.54,497.73,503.94,32.11,29.21,160.81,160.64,3.5,94.9,True,14,0,5,7,6,2194.8,1758.6,2135.7999999999997,351.4342612779806,1,0,1
2026-07-05 14:15:00,2517.6,519.29,525.63,523.49,529.88,483.19,491.33,506.05,512.33,504.01,510.26,32.84,29.28,168.25,167.71,3.5,93.34,True,14,15,5,7,6,2454.0,2194.8,2388.7999999999997,170.99192963412074,1,0,1
2026-07-05 14:30:00,1804.2,378.55,384.05,381.93,387.43,339.34,345.59,366.01,371.32,357.58,362.76,32.18,29.34,118.32,116.45,3.75,94.85,True,14,30,5,7,6,2517.6,2454.0,2258.5999999999995,394.8047112180905,1,0,1
2026-07-05 14:45:00,1564.2,322.17,326.85,326.41,331.15,304.91,310.66,315.9,320.49,313.7,318.25,31.48,29.21,106.21,104.74,3.75,91.35,True,14,45,5,7,6,1804.2,2517.6,1962.0,495.9017241349332,1,0,1
2026-07-05 15:00:00,1815.43,371.26,376.57,376.4,381.78,353.47,359.91,367.14,372.4,365.08,370.33,31.01,29.27,119.46,116.71,4.0,94.08,True,15,0,5,7,6,1564.2,1804.2,1727.943333333333,141.9170096687936,1,0,1
2026-07-05 15:15:00,2268.64,463.46,469.52,470.26,476.4,436.88,444.4,455.22,461.17,452.38,458.29,31.95,29.4,149.45,145.85,4.25,94.34,True,15,15,5,7,6,1815.43,1564.2,1882.7566666666664,357.0134289257655,1,0,1
2026-07-05 15:30:00,2107.38,433.88,439.55,438.91,444.64,398.82,405.88,424.99,430.62,419.46,425.16,32.01,29.45,136.97,133.53,4.25,95.64,True,15,30,5,7,6,2268.64,1815.43,2063.816666666666,229.72407151479112,1,0,1
2026-07-05 15:45:00,1882.8,387.75,393.29,393.18,398.78,361.35,367.9,378.35,383.78,375.16,380.56,31.58,29.56,125.59,122.81,4.5,93.03,True,15,45,5,7,6,2107.38,2268.64,2086.273333333333,193.78401619672582,1,0,1
2026-07-05 16:00:00,1540.8,313.47,318.02,318.52,323.14,303.75,309.48,308.68,313.15,310.14,314.64,31.75,29.57,105.5,103.54,4.5,90.69,True,16,0,5,7,6,1882.8,2107.38,1843.6599999999999,285.3106706732139,1,0,1
2026-07-05 16:15:00,1527.6,309.34,313.82,315.3,319.88,306.07,311.84,306.58,311.03,310.18,314.68,31.71,29.56,105.39,103.58,4.75,89.99,True,16,15,5,7,6,1540.8,1882.8,1650.3999999999996,201.37249067337564,1,0,1
2026-07-05 16:30:00,1317.6,263.99,267.82,268.75,272.65,267.31,272.51,262.51,266.32,268.52,272.41,31.44,29.55,93.36,92.48,4.75,87.52,True,16,30,5,7,6,1527.6,1540.8,1461.9999999999998,125.22811185991128,1,0,1
2026-07-05 16:45:00,1057.2,209.91,213.33,213.12,216.56,219.96,224.84,211.7,215.11,220.5,223.95,30.96,29.54,77.74,78.3,4.75,84.18,True,16,45,5,7,6,1317.6,1527.6,1300.8,235.64957033696902,1,0,1
2026-07-05 17:00:00,822.6,165.78,169.06,168.07,171.4,168.89,173.4,165.56,168.83,170.47,173.85,30.51,29.56,61.14,61.72,4.75,83.12,True,17,0,5,7,6,1057.2,1317.6,1065.8,247.61203524868822,1,0,1
2026-07-05 17:15:00,694.2,142.89,145.72,145.02,147.89,141.22,145.36,141.65,144.45,143.31,146.14,30.31,29.51,51.05,50.81,5.0,83.95,True,17,15,5,7,6,822.6,1057.2,857.9999999999999,184.07096457615796,1,0,1
2026-07-05 17:30:00,672.0,137.69,140.41,139.75,142.51,138.15,142.24,137.34,140.06,139.87,142.64,29.58,29.48,49.91,49.47,5.0,82.87,True,17,30,5,7,6,694.2,822.6,729.5999999999999,81.30166049962894,1,0,1
2026-07-05 17:45:00,671.54,138.7,141.45,139.89,142.65,137.2,141.27,138.36,141.1,140.69,143.47,29.86,29.55,50.41,49.91,5.0,82.08,True,17,45,5,7,6,672.0,694.2,679.2466666666666,12.952008853075858,1,0,1
2026-07-05 18:00:00,636.0,131.46,134.06,133.08,135.71,129.96,133.89,130.41,132.98,132.51,135.13,29.95,29.59,48.5,47.72,5.0,80.83,True,18,0,5,7,6,671.54,672.0,659.8466666666665,20.653099847967496,1,0,1
2026-07-05 18:15:00,454.2,94.36,97.46,95.99,99.01,95.85,98.82,93.58,96.71,96.12,99.21,29.4,29.55,37.26,36.27,5.0,74.98,True,18,15,5,7,6,636.0,671.54,587.2466666666664,116.58402349091395,1,0,1
2026-07-05 18:30:00,218.4,47.55,49.38,48.36,50.23,49.29,50.87,47.07,48.88,48.78,50.66,28.47,29.25,20.98,20.28,5.0,63.79,True,18,30,5,7,6,454.2,636.0,436.1999999999998,209.38108797118315,1,0,1
2026-07-05 18:45:00,68.73,15.05,15.63,14.28,14.83,15.66,16.22,14.33,14.88,14.97,15.55,28.17,28.79,8.36,7.62,5.0,50.29,True,18,45,5,7,6,218.4,454.2,247.10999999999987,194.3321339871405,0,0,1
2026-07-05 19:00:00,0.0,0.11,0.11,0.0,0.0,0.31,0.33,0.14,0.15,0.11,0.11,27.13,28.5,0.93,0.62,5.0,0.0,True,19,0,5,7,6,68.73,218.4,95.70999999999985,111.67175247122972,0,0,1
2026-07-05 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.95,28.41,0.13,0.09,5.0,0.0,True,19,15,5,7,6,0.0,68.73,22.90999999999985,39.68128400134554,0,0,1
2026-07-05 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,28.32,0.14,0.09,5.0,0.0,True,19,30,5,7,6,0.0,0.0,0.0,0.0,0,0,1
2026-07-05 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.76,28.04,0.13,0.09,5.0,0.0,True,19,45,5,7,6,0.0,0.0,0.0,0.0,0,0,1
2026-07-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.85,27.97,0.13,0.1,5.0,0.0,True,20,0,5,7,6,0.0,0.0,0.0,0.0,0,0,1
2026-07-05 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.45,27.93,0.1,0.07,5.0,0.0,True,20,15,5,7,6,0.0,0.0,0.0,0.0,0,0,1
2026-07-05 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.29,28.0,0.13,0.09,5.0,0.0,True,20,30,5,7,6,0.0,0.0,0.0,0.0,0,0,1
2026-07-05 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.32,28.01,0.11,0.09,5.0,0.0,True,20,45,5,7,6,0.0,0.0,0.0,0.0,0,0,1
2026-07-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.74,28.01,0.15,0.1,5.0,0.0,True,21,0,5,7,6,0.0,0.0,0.0,0.0,0,0,1
2026-07-05 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,28.1,0.16,0.1,5.0,0.0,True,21,15,5,7,6,0.0,0.0,0.0,0.0,0,0,1
2026-07-05 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.63,28.34,0.36,0.1,5.0,0.0,True,21,30,5,7,6,0.0,0.0,0.0,0.0,0,0,1
2026-07-05 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,28.62,0.43,0.09,5.0,0.0,True,21,45,5,7,6,0.0,0.0,0.0,0.0,0,0,1
2026-07-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.55,28.53,0.2,0.08,5.0,0.0,True,22,0,5,7,6,0.0,0.0,0.0,0.0,0,0,1
2026-07-05 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.67,29.04,0.44,0.08,5.0,0.0,True,22,15,5,7,6,0.0,0.0,0.0,0.0,0,0,1
2026-07-05 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.35,29.37,0.57,0.09,5.0,0.0,True,22,30,5,7,6,0.0,0.0,0.0,0.0,0,0,1
2026-07-05 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.35,29.4,0.37,0.09,5.0,0.0,True,22,45,5,7,6,0.0,0.0,0.0,0.0,0,0,1
2026-07-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.37,29.34,0.12,0.09,5.0,0.0,True,23,0,5,7,6,0.0,0.0,0.0,0.0,0,0,1
2026-07-05 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,29.17,0.12,0.09,5.0,0.0,True,23,15,5,7,6,0.0,0.0,0.0,0.0,0,0,1
2026-07-05 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.62,29.1,0.12,0.09,5.0,0.0,True,23,30,5,7,6,0.0,0.0,0.0,0.0,0,0,1
2026-07-05 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.77,28.47,0.15,0.1,5.0,0.0,True,23,45,5,7,6,0.0,0.0,0.0,0.0,0,0,1
2026-07-06 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.92,27.69,0.13,0.15,0.0,0.0,True,0,15,6,7,0,0.0,0.0,0.0,0.0,0,1,0
2026-07-06 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.54,27.23,0.13,0.17,0.0,0.0,True,0,30,6,7,0,0.0,0.0,0.0,0.0,0,1,0
2026-07-06 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.36,27.53,0.42,0.22,0.0,0.0,True,0,45,6,7,0,0.0,0.0,0.0,0.0,0,1,0
2026-07-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.47,28.15,2.43,1.08,0.0,0.0,True,1,0,6,7,0,0.0,0.0,0.0,0.0,0,1,0
2026-07-06 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.15,28.41,2.51,0.65,0.0,0.0,True,1,15,6,7,0,0.0,0.0,0.0,0.0,0,1,0
2026-07-06 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.46,28.29,1.74,0.13,0.0,0.0,True,1,30,6,7,0,0.0,0.0,0.0,0.0,0,1,0
2026-07-06 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,28.19,1.28,0.14,0.0,0.0,True,1,45,6,7,0,0.0,0.0,0.0,0.0,0,1,0
2026-07-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.91,28.25,1.09,0.13,0.0,0.0,True,2,0,6,7,0,0.0,0.0,0.0,0.0,0,1,0
2026-07-06 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.09,28.38,1.47,0.11,0.0,0.0,True,2,15,6,7,0,0.0,0.0,0.0,0.0,0,1,0
2026-07-06 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.38,28.4,1.4,0.11,0.0,0.0,True,2,30,6,7,0,0.0,0.0,0.0,0.0,0,1,0
2026-07-06 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.25,28.34,0.58,0.1,0.0,0.0,True,2,45,6,7,0,0.0,0.0,0.0,0.0,0,1,0
2026-07-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.14,28.24,0.24,0.08,0.0,0.0,True,3,0,6,7,0,0.0,0.0,0.0,0.0,0,1,0
2026-07-06 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,28.16,0.13,0.08,0.0,0.0,True,3,15,6,7,0,0.0,0.0,0.0,0.0,0,1,0
2026-07-06 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.04,28.16,0.13,0.09,0.0,0.0,True,3,30,6,7,0,0.0,0.0,0.0,0.0,0,1,0
2026-07-06 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,27.81,0.15,0.1,0.0,0.0,True,3,45,6,7,0,0.0,0.0,0.0,0.0,0,1,0
2026-07-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.56,27.61,0.13,0.1,0.0,0.0,True,4,0,6,7,0,0.0,0.0,0.0,0.0,0,1,0
2026-07-06 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08,27.59,0.15,0.1,0.0,0.0,True,4,15,6,7,0,0.0,0.0,0.0,0.0,0,1,0
2026-07-06 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08,27.37,0.16,0.1,0.0,0.0,True,4,30,6,7,0,0.0,0.0,0.0,0.0,0,1,0
2026-07-06 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.84,27.06,0.15,0.09,0.0,0.0,True,4,45,6,7,0,0.0,0.0,0.0,0.0,0,1,0
2026-07-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.55,26.81,0.15,0.1,0.0,0.0,True,5,0,6,7,0,0.0,0.0,0.0,0.0,0,1,0
2026-07-06 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.03,26.88,0.16,0.1,0.0,0.0,True,5,15,6,7,0,0.0,0.0,0.0,0.0,0,1,0
2026-07-06 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.01,26.82,0.15,0.1,0.0,0.0,True,5,30,6,7,0,0.0,0.0,0.0,0.0,0,1,0
